Date/Time,Outdoor Temp,bldg0002642-up00_Tin,bldg0002642-up00_E,bldg0002642-up00_G
1900-07-26 13:00:00,24.391953462085723,23.88890444728332,2963759.116125295,0.0
1900-07-26 14:00:00,24.766953462085723,23.8889050675916,3537472.6105728582,0.0
1900-07-26 15:00:00,26.05445346208573,23.8889021998526,4390240.620974282,0.0
1900-07-26 16:00:00,26.691953462085724,23.88889757252861,6915102.342451835,0.0
1900-07-26 17:00:00,26.691953462085724,23.88890680354345,5271793.459079089,0.0
1900-07-26 18:00:00,26.316953462085724,23.88890570581413,4985079.97967653,0.0
1900-07-26 19:00:00,25.029453462085726,23.88889592801688,4582750.603102306,0.0
1900-07-26 20:00:00,23.01695346208572,23.88889790133525,4086159.3580976743,0.0
1900-07-26 21:00:00,21.191953462085724,23.888901051043263,3285730.167270023,0.0
1900-07-26 22:00:00,19.841953462085723,23.88890258705536,1873826.8416664156,0.0
1900-07-26 23:00:00,18.391953462085727,23.88889612157777,1196711.104950366,0.0
